Company,Date and Time of publishing,Author,Headline,Description,Article Body,URL
LT,2022-04-11T16:21:00+05:30,PTI,"Sensex tumbles nearly 483 points on selling in IT, banking shares","Markets News:  Benchmark stock indices opened the week on a muted note on Monday, with the sensex plunging nearly 483 points due to selling in IT, capital goods and","MUMBAI: Benchmark stock indices opened the week on a muted note on Monday, with the sensex plunging nearly 483 points due to selling in IT, capital goods and banking shares amid losses in global equities. The sensex tanked 482.61 points or 0.81 per cent to settle at 58,964.57. During the day, it tumbled 552.78 points or 0.92 per cent to 58,894.40. The Nifty declined by 109.40 points or 0.62 per cent to finish at 17,674.95 as 29 of its stocks declined.From the sensex pack, Larsen & Toubro, HCL Technologies, Infosys, Wipro, Asian Paints, HDFC, HDFC Bank, Axis Bank were the major laggards.In contrast, ICICI Bank, NTPC, Kotak Mahindra Bank, TCS and UltraTech Cement were among the gainers.TCS is scheduled to announce its financial results later in the day.""The market is wary ahead of the ECB meeting, the release of US inflation data, and the start of the domestic Q4 result season,"" Vinod Nair, head of research at Geojit Financial Services, said.Global stock markets were also down due to concerns over inflation, expectations of aggressive rate hikes by the US Federal Reserve and weak growth due to geopolitical situation.The US Fed officials have indicated that they are considering raising the benchmark rate by double the normal amount at upcoming meetings. They also indicated they may shrink the Fed's bond holdings, which might push up commercial borrowing rates.In Asia, markets in Hong Kong, Seoul, Shanghai, and Tokyo ended lower. European stock markets were also trading lower due to sell-off in technology stocks. Stocks in the US ended mostly lower on Friday.Foreign institutional investors continued to offload shares worth Rs 575.04 crore on Friday, according to exchange data. ",https://timesofindia.indiatimes.com/business/markets/sensex/sensex-tumbles-nearly-483-points-on-selling-in-it-banking-shares/articleshow/90779017.cms
LT,2021-12-27T20:37:00+05:30,Clara Lewis,Previous govt didn't get all compliances for CSM Memorial in Arabian Sea: Ashok Chavan,Maharashtra public works minister Ashok Chavan on Monday squarely blamed the previous Bharatiya Janata Party (BJP)-led government for the delay in con,"MUMBAI: Maharashtra public works minister Ashok Chavan on Monday squarely blamed the previous Bharatiya Janata Party (BJP)-led government for the delay in construction of the Chhatrapati Shivaji Maharaj Memorial in the Arabian Sea.Chavan, replying to a question, said there were three petitions filed in the Supreme Court against the memorial — including the “failure” to hold public hearings, “no study” carried out on marine biodiversity at the site chosen for the memorial and “insufficient information” provided to the Centre for the Environment Clearance.The issue was raised through a Calling Attention Motion by MLC Vinayak Mete who sought to know why a one-year extension was granted to the contractor Larsen & Toubro.“I would say that the previous governments did not do due diligence. The Supreme Court has granted a stay and we cannot go against the court order. The matters have been transferred to the Bombay high court and we are complying with all that involves nine departments. The pandemic too affected court hearings,” he said.Chavan said there was no cost escalation in granting the extension. “Had we terminated the contract and recalled again, a lot of time would have been lost hence we decided to grant extension. We are trying to expedite the court hearings and once this is complete we shall see how to reduce the construction period from the current three years,” he said.",https://timesofindia.indiatimes.com/city/mumbai/previous-govt-didnt-get-all-compliances-for-csm-memorial-in-arabian-sea-ashok-chavan/articleshow/88528103.cms
LT,2021-09-07T11:47:00+05:30,ANI,L&T Construction bags order for water effluent treatment business,Business News: NEW DELHI: Larsen &Toubro (L&T) on Tuesday said its construction arm has bagged a significant order for its water and effluent treatment business in I.,"NEW DELHI: Larsen &Toubro (L&T) on Tuesday said its construction arm has bagged a significant order for its water and effluent treatment business in India.  It has won an order from a state-utility organisation to implement rural water supply projects, providing functional house tap connections under the Jal Jeevan Mission, L&T said in a BSE filing. The business was entrusted to implement rural water supply projects to provide potable water to 800 villages. The scope comprises tube wells, pump houses cum chlorination rooms, overhead tanks, treatment systems, solar plants, rising main and distribution pipeline network, staff quarters, individual house connections, among others.  In addition to this order, the business is executing water supply schemes in several rural areas, across various states. ",https://timesofindia.indiatimes.com/business/india-business/lt-construction-bags-order-for-water-effluent-treatment-business/articleshow/86000198.cms
LT,2022-05-17T17:38:00+05:30,PTI,Investors richer by over Rs 12 lakh crore as markets record sharp gains,"Markets News: Equity investors became richer by over Rs 12 lakh crore on Tuesday, helped by a smart rally in the broader market. The 30-share BSE benchmark zoomed 1","NEW DELHI: Equity investors became richer by over Rs 12 lakh crore on Tuesday, helped by a smart rally in the broader market.The 30-share BSE benchmark zoomed 1,344.63 points or 2.54 per cent to settle at 54,318.47 points with all of its constituents closing in the green.Tracking the sharp rally in equities, the market capitalisation of BSE-listed firms jumped Rs 12,05,523.65 crore to Rs 2,55,55,447.68 crore.""Markets witnessed a sharp rebound and gained over 2.5 per cent, thanks to favourable cues. The benchmark opened higher led by supportive Asian markets as China eased lockdown restrictions. As the day progressed, healthy buying across sectors and short-covering supported the market to maintain its momentum.""It is a much-needed breather for the bulls after five weeks of slide,"" Ajit Mishra, VP - Research at Religare Broking Ltd, said.Tata Steel, Reliance Industries, ITC, Wipro, ICICI Bank, Larsen & Toubro, HCL Technologies and Maruti were the major gainers among the Sensex constituents.Asian markets in Hong Kong, Seoul, Tokyo and Shanghai ended higher. Equity exchanges in Europe were trading in the green in the afternoon session.In the broader market, the BSE smallcap gauge rallied 2.78 per cent and midcap index jumped 2.51 per cent.All BSE sectoral indices also ended higher, with metal jumping 7.62 per cent, followed by basic materials (4.26 per cent), energy (4.13 per cent), oil and gas (3.52 per cent), telecom (3.31 per cent) and industrials (3.14 per cent).A total of 2,624 stocks advanced, while 714 declined and 124 remained unchanged.""After a long gap, the market has witnessed a strong resilience supported by heavyweights and broader markets. The market was trading at oversold territory and was inspired by optimism in the Asian markets,"" Vinod Nair, Head of Research at Geojit Financial Services, said. ",https://timesofindia.indiatimes.com/business/markets/sensex/investors-richer-by-over-rs-12-lakh-crore-as-markets-record-sharp-gains/articleshow/91620469.cms
LT,2022-12-13T17:33:00+05:30,PTI,Reliance is India's most-visible company: Report,"India Business News: State Bank of India, ICICI Bank Limited, Bharti Airtel Limited, and One 97 Communications Limited, which owns Paytm, are the other firms in the top fi","NEW DELHI: Reliance Industries Ltd, India's largest corporate by revenues, profits, and market value, topped the 2022 Wizikey Newsmakers report as India's most-visible corporate in the media.State Bank of India, ICICI Bank Limited, Bharti Airtel Limited, and One 97 Communications Limited, which owns Paytm, are the other firms in the top five rankings, Wizikey said in a statement.The rankings are based on Wizikey's News Score which measures news visibility for brands & individuals by analyzing the volume of news, headlines presence, and the reach of publications.Wizikey's AI and ML technology gathers media intelligence from over 50 million news articles across 400,000-plus online publications. The report considered over 1000 Indian corporates for analysis.For its No.1 position Reliance has a news score of 92.56 for 2022, becoming the first Indian company ever to cross the threshold of 90. Reliance improved its news score from 84.9 in 2021.Wizikey's news score is the world's first standardised metric to measure news visibility for brands and individuals using artificial intelligence, big data, machine learning and media intelligence.The news score takes into account various key criteria like the volume of news, headline presence, the reach of publications, and readership. The score ranges from 0 to 100, and is based on monitoring of over 400,000 publications. It represents the media presence of a brand in publications that matter.The news score calculations for Reliance exclude standalone headline mentions of the group's other most visible consumer brands like Jio, Mumbai Indians, Network18, Moneycontrol and Hamleys.This was the third year in a row when Reliance topped Wizikey's Newsmakers rankings among all Indian corporates.This latest report by Wizikey recognizes the ""hottest companies and Newsmakers of 2022, that have been visible for various reasons from investments, acquisitions, partnerships, and more"", the statement said.For Reliance, it said from various acquisitions of brands like Mandarin Oriental, Addverb Technologies, Campa Cola, & more to announcing Rs 3.5 lakh crore investments, and much more contributed to the firm being number one position for consecutive three years.State Bank of India also made various investments in companies - from various partnerships and signing MoUs to various news related to writing loans off and raising Rs 10,000 crores through infrastructure bonds contributed to reaching the second position.From acquiring stakes in multiple companies such as Gift City Clearing Corp, Verve Financial Services amd NARCL, to allotting lakhs of equity shares under ESOS, and profit surges made ICICI Bank Limited the third most visible corporate.Bharti Airtel Limited made quite a buzz during the launch of 5G and crossed the 1 million user mark, to various features, plans and product launches across Airtel, Airtel payments bank, Airtel XStream contributed highly in taking over the fourth position.One 97 Communications, which was listed a year back, ranked fifth in the list with news from stock price fall to buyback of shares, to launching various services such as BNPL for train ticket booking via IRCTC, various hiring and changes in top-level positions contributed to making it the fifth most visible company.Commenting on this year's report, Aakriti Bhargava, co-founder, and CEO of Wizikey, said: ""2022 saw both lows and highs on the Sensex, with companies navigating economic pressures amidst the war and rising crude oil prices.""Infosys (No.6), Tata Consultancy Services Limited (7), Housing Development Finance Corporation Limited (8), Maruti Suzuki India (9), Tata Motors (10), and HDFC Bank (11) were the others in the list. Recently listed startup Zomato was ranked at spot 12th, ahead of Wipro (13), Axis Bank (14), NTPC (15), Tata Steel (16), ITC (17) and Larsen & Toubro (18). ",https://timesofindia.indiatimes.com/business/india-business/reliance-is-indias-most-visible-company-report/articleshow/96201059.cms
LT,2021-08-15T04:33:00+05:30,TNN,L&T flags off 700 MWe Reactor End-Shields,Surat: Larsen & Toubro on Saturday flagged-off the indigenously designed 700 Megawatt electric Pressurized Heavy Water Reactors (PHWR) Second End-Shie.,"Surat: Larsen & Toubro on Saturday flagged-off the indigenously designed 700 Megawatt electric Pressurized Heavy Water Reactors (PHWR) Second End-Shield for Nuclear Power Corporation of India Limited (NPCIL). These will be set up at Gorakhpur Haryana Anu Vidyut Pariyojana (GHAVP) in Fatehabad district of Haryana. The end shields form a crucial part of the PHWRs which prevents the direct radiation field that comes from the reactor’s core region. The manufacturing of End-Shields (9 meter in diameter weighing at 140 metric ton) involves Critical machining, Bi-Junction welding with stringent distortion control technology. The flag-off ceremony which took place at L&T’s Hazira manufacturing complex, was attended by dignitaries from NPCIL and L&T.",https://timesofindia.indiatimes.com/city/surat/lt-flags-off-700-mwe-reactor-end-shields/articleshow/85336106.cms
LT,2022-06-23T03:30:00+05:30,Faryal Rumi,Patna among four cities selected for ISCA contest," Four cities of the state — Patna, Bhagalpur, Biharsharif and Muzaffarpur — have been shortlisted for the Centre’s ‘India smart cities award (ISCA) co","Patna: Four cities of the state — Patna, Bhagalpur, Biharsharif and Muzaffarpur — have been shortlisted for the Centre’s ‘India smart cities award (ISCA) contest’ organized by the ministry of urban and housing affairs. Of the total 100 smart cities, 75 across the country, including 4 from Bihar, have qualified for the final rounds of ISAC 2022.The awards will be given to cities under six different categories, including city award, state/UT award, leadership award, innovation award, project award and partners award. The projects will get scoring based on their innovation, impact and scalability. The state can send the proposals by June 30 and the results will be announced by the Centre on August 15. None of the smart cities from Bihar has ever got the ISCA award in the last four years.After completing the handful of projects, the Patna Smart City Limited (PSCL) has geared up to send the proposal in various categories. The officials said they will send projects in most of the categories as they have completed more than 10 projects and various schemes under the smart city mission.Harshita, public relations officer (PRO) of the PSCL, said there are ten different themes — water, sanitation, mobility, integrated control and command centre (ICCC) business models, governance, built environment, social aspects, culture, economy and urban environment. “In sanitation, QR code-enabled garbage collection system and various technological solutions under the Intelligent Solid Waste Management (ISWM) project have been selected by the PSCL,” she said.The PRO told TOI that modernized bus stops, ‘Intermediate Public Transport’, Beerchand Patel road and smart roads (on link roads near Sinha Library projects have been picked up for mobility. “Redevelopment of Adalatganj pond will be sent under innovation category and urban environment. In social aspect theme, we have conducted various campaigns and schemes like ‘We Care’ with UNFPA-Bihar, ‘Food Printings’ under which 500 LPG cylinders have been given to the street vendors to reduce the biomass burning and ‘Baat Se Baat Banegi’ to create awareness about menstrual hygiene in urban slum areas,” Harshita said.She added: “The proposal of 3D paintings on social awareness and mega screen at Gandhi Maidan project will be sent under culture theme while Jan Sewa Kendra under governance and ICCC building under business models.”Under the partners award, the proposal will be sent for the Larsen & Toubro Ltd’s master system integrator project and consultant partner Rodic for making DPR of various projects of PSCL.",https://timesofindia.indiatimes.com/city/patna/patna-among-four-cities-selected-for-isca-contest/articleshow/92398050.cms
LT,2022-10-25T17:23:00+05:30,PTI,"Markets halt 7-day rally on profit-booking; RIL, FMCG stocks weigh","Markets News: Equity benchmarks ended lower on Tuesday, putting a break to their seven-day rally, amid weak Asian market cues and mixed trends from European stocks.","MUMBAI: Equity benchmarks nursed losses on Tuesday as investors booked profits after a seven-session rally amid weak Asian market cues and foreign fund outflows.The 30-share BSE sensex failed to hold on the early gains and declined 287.70 points or 0.48 per cent to finish at 59,543.96. During the day, it hit a low of 59,489.02 and a high of 60,081.24.On similar lines, the broader NSE Nifty fell 74.40 points or 0.42 per cent to end at 17,656.35.Nestle India was the top loser in the sensex pack, slipping 2.83 per cent, followed by Hindustan Unilever, Bajaj Finserv, Kotak Mahindra Bank, HDFC, Reliance Industries, Bajaj Finance and Asian Paints.Market heavyweight Reliance Industries was the biggest drag on the benchmark following lacklustre Q2 results.In contrast, Tech Mahindra, Maruti, Larsen & Toubro, Dr Reddy's, SBI, NTPC and M&M were among the winners, climbing as much as 3.29 per cent.""The domestic market pared its early gains with FMCG and private banks pressuring the benchmark. Market attention has shifted to central bank policy announcements since the European Central Bank is expected to hike interest rates at its upcoming policy meeting.""The impending US GDP data will give additional clarity to the expectation that the Fed will temper its aggression in regard to rate hikes,"" said Vinod Nair, Head of Research at Geojit Financial Services.In the broader market, the BSE smallcap gauge dipped 0.35 per cent, while the midcap index climbed 0.45 per cent.Among BSE sectoral indices, FMCG fell 1.10 per cent, telecommunication dipped 0.91 per cent, financial services went lower by 0.62 per cent, realty declined 0.61 per cent and utilities lost 0.60 per cent.Among the gainers were capital goods, auto, industrials and oil & gas.""While the global markets are still not portraying any clear trend, the recent buying in heavyweights especially from the banking pack has lifted the sentiment. We may see some consolidation in the index ahead but the tone is likely to remain positive.""The focus should remain on identifying stocks from the sectors which are participating in the move, without losing focus on risk management...,"" said Ajit Mishra, VP - Research, Religare Broking Ltd.Elsewhere in Asia, markets in Seoul, Shanghai and Hong Kong ended lower, while Tokyo finished higher.Stock exchanges in Europe were trading on a mixed note in mid-session deals. Wall Street had ended higher on Monday.International oil benchmark Brent crude was trading 1.27 per cent lower at $92.08 per barrel.The rupee appreciated 7 paise to close at 82.81 (provisional) against the US dollar on Tuesday, as easing crude oil prices buoyed investor sentiments.Foreign Institutional Investors (FIIs) offloaded shares worth Rs 153.89 crore on Monday, as per exchange data.In a special one-hour Muhurat trading session on Monday to mark the beginning of Hindu Samvat year 2079, the BSE benchmark jumped 524.51 points or 0.88 per cent to end at 59,831.66. The Nifty advanced 154.45 points, or 0.88 per cent, to finish at 17,730.75.The BSE and NSE will be closed on Wednesday (October 26) on the occasion of 'Diwali Balipratipada'.",https://timesofindia.indiatimes.com/business/markets/sensex/markets-halt-7-day-rally-on-profit-booking-ril-fmcg-stocks-weigh/articleshow/95080354.cms
LT,2022-03-07T10:09:00+05:30,PTI,"Sensex, Nifty tumble nearly 3% amid weak global markets, elevated oil prices",Markets News: Equity benchmarks sensex and Nifty tumbled nearly 3 per cent in opening trade on Monday tracking weak global markets and elevated oil prices amid the ,"MUMBAI: Equity benchmarks sensex and Nifty tumbled nearly 3 per cent in opening trade on Monday tracking weak global markets and elevated oil prices amid the Russia-Ukraine conflict. Extending its downtrend for the fourth straight session on Monday, the 30-share BSE Sensex opened on a weak note and slumped 1,620.73 points or 2.98 per cent to 52,713.08.Similarly, the broader NSE Nifty tanked 447.05 points or 2.75 per cent and slipped below the 16,000 level to 15,798.30.Sensex tanked 1,453.51 points to 52,880.30 in opening trade, while the Nifty plunged over 400 points to 15,831.85.From the 30-share pack, Maruti Suzuki, Mahindra & Mahindra, Larsen & Toubro and ICICI Bank were the biggest drag, tumbling up to 6.3 per cent.In the previous trade, the 30-share BSE benchmark ended at 54,333.81, down by 768.87 points or 1.40 per cent. The NSE Nifty slumped 252.70 points or 1.53 per cent to end at 16,245.35.Bourses in Hong Kong, Shanghai and Tokyo were trading significantly lower in mid-session deals.Stock exchanges in the US closed in the negative zone on Friday.Foreign institutional investors continued their selling spree in Indian markets as they offloaded shares worth Rs 7,631.02 crore on a net basis on Friday, according to exchange data.""This week's focus will be on the Russia-Ukraine conflict and its impact on oil prices. On the home front, investors will be watching the outcome of the state elections in five states on March 10,"" according to Mohit Nigam, head - PMS, Hem Securities. ",https://timesofindia.indiatimes.com/business/markets/sensex/sensex-nifty-tumble-nearly-3-amid-weak-global-markets-elevated-oil-prices/articleshow/90043629.cms
LT,2022-04-19T09:50:00+05:30,Reuters,"Sensex, Nifty flat as tech offsets gains in energy, metal stocks",Markets News: Both the indexes shed roughly 2% each in the previous session after weak March-quarter results from Infosys triggered a sharp selloff in IT stocks.,"BENGALURU: Domestic indices gave up early gains to trade flat on Tuesday, as losses in technology stocks and private-sector lender HDFC Bank offset gains in energy and metal stocks.The Nifty was up 0.07% at 17,189.70 by 0438 GMT, while the sensex fell 0.03% to 57,140.20, after having risen about 0.5% each early on Tuesday.Both the indexes shed roughly 2% each in the previous session after weak March-quarter results from Infosys triggered a sharp selloff in IT stocks.""These are challenging times. As more earnings reports come in, we will see a shift to value stocks instead of growth stocks; cost inflation is hurting IT firms to an extent and there will be consolidation (in stock prices),"" said Anita Gandhi, a whole-time director at Arihant Capital Markets.Nifty's IT sub-index briefly rose 1% before reversing course to trade 0.5% lower.Mindtree also erased its near 3% gain to shed 1.7%, a day after reporting March-quarter results.Private-sector lender HDFC Bank, down 1.5%, was the top loser on the Nifty 50 index, extending losses to a ninth straight session.Other banking stocks too lost some ground, with Nifty's financial services index inching 0.7% lower.However, Nifty's metal sub-index advanced 1.7% amid a sharp rise in copper and zinc prices on hopes for more stimulus by China and low inventory-led supply worries.Energy stocks scaled a record high and extended gains to a third session, as oil prices jumped amid deepening concerns over tight global supplies.Meanwhile, shares of cement maker ACC Ltd and IT technology services provider Larsen & Toubro Infotech were down 0.7% and 0.6%, respectively, ahead of reporting quarterly results.",https://timesofindia.indiatimes.com/business/markets/sensex/sensex-nifty-rise-as-energy-technology-stocks-gain/articleshow/90927186.cms
LT,2022-02-04T19:28:00+05:30,ANI,"After Ladakh, Indian Army now plans to deploy K-9 howitzers in central, eastern sectors of LAC with China","India News: Having successfully deployed and tested the K-9 Vajra Howitzers in the Ladakh sector, the Indian Army is now planning to deploy K-9 Vajra howitzers in","NEW DELHI: Having successfully deployed and tested the K-9 Vajra Howitzers in the Ladakh sector, the Indian Army is now planning to deploy K-9 Vajra howitzers in the high altitude mountains in the central and eastern sector of the line of actual control with China.The Indian Army had deployed the made in India guns in Ladakh in the March-April timeframe last year along with the Eastern Ladakh sector and have been found to be very effective in those areas where they can move at high speeds and reach the frontline areas quickly.""The trials of the guns have been very successful and now the plan is to order 200 more of these howitzers and deploy them in the high altitude mountainous region in the central sector including Uttarakhand and eastern sector including Sikkim and Arunachal Pradesh in areas where armoured vehicles can be moved swiftly,"" government sources told ANI.The performance of the howitzer has been very good and fulfils the requirements of the Indian Army in high altitude areas, they said.Recently, Army chief Gen Manoj Mukund Naravane had told ANI that the guns acquired for deployment in deserts and plains were put in the modifications with some modifications in view of the. Conflict with China.The regiments in Ladakh have built special tents and facilities to operate the howitzers in extreme winters conditions.General Naravane has been monitoring the induction and operations of the howitzers produced in the Larsen and Toubro facility in Hazira near Surat in Gujarat.The self-propelled guns have a range of 38 kilometres but they have been successfully hitting targets at 50 kilometres in the mountains up to 16,000 feet altitude in Eastern Ladakh. ",https://timesofindia.indiatimes.com/india/after-ladakh-indian-army-now-plans-to-deploy-k-9-howitzers-in-central-eastern-sectors-of-lac-with-china/articleshow/89350134.cms
LT,2022-08-24T11:40:00+05:30,Mediawire,Jobs that B. Tech Mechanical Engineering can fetch you,Jobs News:  B. Tech Mechanical Engineering from Bennett University can place you at premium packages from day one.,"93746648  What is B Tech Mechanical Engineering?   Btech Mechanical Engineering is one of the streams that fall under an engineering degree. It is one of the evergreen branches of engineering that has contributed to several innovations in the past. It is one of the oldest branches of engineering and deals with concepts such as fluids, thermodynamics, mechanics, and structural analysis. This concept is used in vehicle design including planed and other machinery. Mechanical engineers are also responsible for the maintenance and testing of machinery & equipment. BTech Mechanical engineering if done from the best universities in India for Engineering will include the application of material science, mechanics, applied mathematics & physics. With the increased automation, new age mechanical engineering has started giving importance to domains like robotics, mechatronics, nanotechnology, etc.  Eligibility For Btech Mechanical Engineering Course in India  Any student who wishes to take up B Tech Mechanical Engineering as his undergraduate program must have secured at least 50% marks and above in their 12th-grade examination. They should have had chemistry, physics & mathematics as their compulsory subjects in their 12th level examination. The students who have a 3-year diploma in the domain of ME from a recognized University may also be eligible to apply for lateral entry admission. Lastly, the student must have appeared for one of the common entrance exams.   Some of the exams through which the best universities in India for Engineering take students for BTech Mechanical Engineering are as follows:   JEE Main BITSAT VITEEE SRMJEEE KIITEEE JEE Advanced UPSEE KEAM MHT CET WBJEE  Skill sets required to be a good Mechanical Engineer  It is very important for a good mechanical engineer to have the right skill sets. While a student one must work on sharpening the skills required to excel in the domain. Some of the best colleges for mechanical engineering in India like Bennett University make sure that the students are exposed to the related environment while in college so that they keep confident first steps in the industry as professionals. A lot of practical learning plays a very crucial role in the same.   Some of the skills that are important to possess are listed below:   -Budgeting -Technical know-how -Commercial knowledge -Creativity -Project management -Work pressure management -Good communication skills -Interpersonal skills  Career after B. Tech Mechanical Engineering   After BTech Mechanical Engineering from one of the best engineering universities there are various courier options to choose from. Students have the option of exploring various fields after this degree. New challenges in the domain of production, design, and structural engineering are available. If the degree is pursued from recognized universities like Bennett University it can ascend your career to newer heights. Bennett helps you to get in touch with the experts to know what are the real challenges in the professional world.   Numerous government organizations and other renowned names in the market hire B. Tech Mechanical Engineers from the best engineering universities and some of them are listed below:   -Hindustan Petroleum Corporation Limited (HPCL)  -Thyssen Krupp  -Tata Group  -Bharat Heavy Electricals Limited (BHEL)  -Thermax  -Godrej Group  -Oil and Natural Gas Corporation Limited (ONGC)  -National Aluminium Company Ltd. (NALCO)  -Caterpillar  -Larsen and Toubro  -Larsen & Toubro (L&T)  -General Motors Corporation  -Ford Motor Company  -Inc  -National Thermal Power Corporation Limited (NTPC)  -Steel Authority of India Limited (SAIL)  Job prospects in various industries  A B. Tech Mechanical Engineering offers a plethora of job prospects and the best colleges for mechanical engineering in India make sure that their students are cherry-picked by the best brands in the market. They make their students industry-ready while in college with the help of industry visits and industry internships.   Listed below are the job prospects industry-wise:  1. Designing - Mechanical engineers are expected to draft technical sketches with tools or on computers. One must know computer-aided drawing if they want to enter this domain.   2. Production - Consultation and supervision is an important part of this profile. If you are a person who is thrilled by manufacturing techniques and production processes then this is the profile for you.  3. Analysis and Testing - In this job role, you would be responsible for the analysis and testing of machine parts, equipment & systems. Your responsibilities would include checking for faults in the manufacturing or design processes.  4. Installation & Maintenance -Installation of machine parts in the industrial location and the maintenance of the same is the responsibility of a B. Tech mechanical person. People with strong practical knowledge are good for the domain.   5. Research - Research is one of the job roles that intrigue people with a curious frame of mind. The responsibilities would include researching as well as implementing your findings for new products using the latest technologies in the market.  Some of the industries that very readily hire mechanical engineers are:   Aerospace Industry  Automobile Industry Robotics and Mechatronics Metal and Power Plants  B. Tech Mechanical Engineering at Bennett University  Bennett University is a Times Group initiative and carries with it a 180+-year-old legacy of the Times Group. The university has created a niche for itself in a very short span of time. Some of the key features of the university are that it insists on a practical learning approach and makes sure that the students are ready to face the industry from day one.  Bennett University is one of the top universities in India for Engineering. The university offers courses from undergraduate to postgraduate and also PhDs. B. Tech Mechanical Engineering at Bennett is one of the most sought-after engineering domains. The motto of the program is to âLearn. Build and Operateâ and they totally live by it. Some of the key features of the program include:   Research-orientated faculty Industry-based curriculum Hands-on practical exposure Promoting research culture International collaboration for curriculum development   Students here have ample flexibility to choose specializations of their choice through electives and projects. The course aims at emphasizing subjects such as Computer Integrated Manufacturing, Flexible Manufacturing Systems, Robotics, Composites & Laser Materials, Tribology, Energy Engineering, and Finite Element Methods. The students after completing their B. Tech from Bennett University can readily take up positions in manufacturing, design, energy generation and conservation and Research & Development.  Bennett has been ranked as the 2nd best emerging engineering institute by Times Engineering 2022 and made a place for itself amongst the top universities in India for engineering. 1 in 3 Bennett students are placed above Rs.10 LPA and the highest package has been as high as Rs.57 LPA. Apply now and give wings to your dreams with Bennett University.   <p style=""font-style:italic; border-bottom:0 font-size: 15px;"">Disclaimer: This article has been produced on behalf of Bennett University by Mediawire team.</p>",https://timesofindia.indiatimes.com/education-new/jobs/other-jobs/jobs-that-b-tech-mechanical-engineering-can-fetch-you/articleshow/93746650.cms
LT,2022-07-15T08:12:00+05:30,Shilpa Phadnis,‘LTIMindtree will be able to bid for big deals’,bengaluru mindtree md ceo debashis chatterjee said the combined entity of lt infotech lti and mindtree will have a better seat at the table for large ,"Bengaluru: Mindtree MD & CEO Debashis Chatterjee said the combined entity of L&T Infotech (LTI) and Mindtree will have a better seat at the table for large deals. “In the last 18 months, we have not seen too many large deals. But whenever we have seen large deals, I couldn’t get a seat on the table. With the combined entity, I am very confident I should be able to participate in them, be able to build hyperscaler partnerships,” he told TOI in an interaction on Thursday.In May, Mindtree and LTI boards of directors approved the merger of the two independently listed IT services companies under the Larsen & Toubro (L&T) Group, creating a $3.5 billion powerhouse. The merged entity, called LTIMindtree, will be the sixth largest IT services firm in India by revenue. The combined entity is expected to leverage complementary strengths, unlocking synergies through scale, cross-vertical expertise and talent pool. He said a steering committee has been formed post-merger to address retention benefits for key leaders, incentives and earnouts. Mindtree’s revenue in the June quarter rose 4% sequentially and 28.6% year-on-year to $399.3 million. Its sequential revenue growth was 5.5% in constant currency. This was the sixth consecutive quarter of more than 5% revenue growth in constant currency and came on the back of a healthy demand for digital capabilities. “Barring the client-specific softness in RCM (retail, CPG & manufacturing), all the verticals have done well, including travel and hospitality, which has reached pre-pandemic levels,” he said. The BFSI sector registered its fifth consecutive quarter of 5% growth.In RCM, Chatterjee said there were project ramp downs as some clients had exposure to Ukraine and Russia as markets, and because of supply chain issues on account of lockdowns in China. “The worst is over for RCM,” he added.Asked about recessionary concerns and the impact on client spending, he said in his conversation with clients, barring a few instances, he hasn’t come across clients holding back or changing their spending plan. “I’m confident the profitable growth story will continue into the first half of the year. We will keep on observing how things are shaping up. Most clients are well into their transformation journey, and they are not done with it. Every client is at a different phase of their journey. Our belief is that this may be an opportunity for clients to try focusing on discretionary spends. They may again focus on how they take cost out, and by taking cost out, they might be able to fund the transformation underway,” he said.",https://timesofindia.indiatimes.com/city/bengaluru/ltimindtree-will-be-able-to-bid-for-big-deals/articleshow/92888239.cms
LT,2021-05-17T04:12:00+05:30,TNN,L&T delivers oxygen units,"Ahmedabad: Even as India continues to grapple with the second wave of the Covid-19 pandemic, Larsen & Toubro (L&T) on Sunday said that the company del.","Ahmedabad: Even as India continues to grapple with the second wave of the Covid-19 pandemic, Larsen & Toubro (L&T) on Sunday said that the company delivered the first two oxygen generating units to hospitals in Surat. “SMIMER Hospital and the New Civil hospital both received the first of the 22 oxygen generators capable of producing 700 litres/minute of oxygen,” the company said on Sunday.As many as 22 oxygen generator units are being manufactured, assembled and tested at L&T’s Hazira manufacturing complex. TNN",https://timesofindia.indiatimes.com/city/ahmedabad/lt-delivers-oxygen-units/articleshow/82690933.cms
